63904,增加主人400点内防
63905,【称号】使用后可获得称号【小康之家】
63992,摇钱树获得
63996,获得狡窟天兵称号
64031,神器·绝仙剑
64055,风云起·冠
64106,【魂技】受到攻击的时候有几率使自身伤害减免5%，持续5秒
64119,兔兔软化了
64130,12阶橙装
64131,天璇·铠
64151,相柳：敢来找我，不怕我吃了你？
64201,（曲天歌突然十分激动的打断你）都怪这些瘟疫的传播者！都是它们！少侠，还请你一定要帮帮我！将它们除去啊！！！
64222,野外80级boss
64229,【称号】月岛天将
64343,闪避值提升8%
64415,夕花·剑
64428,寒泉·剑
64429,伤势（六）
64436,【[007ae8]VIP3[-]】礼包奖励
64489,格挡提高5%，持续30分钟
64490,流觞
64571,"【宠物碎片】可以在【[00b404]玄天熔炉[-]】中消耗【[00b404]75[-]】个碎片合成一个【[bd29ee]绝色天狐[-]】宠物,[00b404]出售[-]可获得【[007ae8]灵宠精魄[-]】"
64572,我去给你找些凝血草。
64668,请继续提升等级以获取奖励！
64724,闪避时，有35%概率恢复主人3%生命
64789,您在阵营战中英勇战斗，完成了很多的阵营目标，获得如下的奖励！
64809,【卷轴】2阶内防
64816,您有队伍，是否直接退队申请入队？
64920,可问清楚了是什么情况？
64932,东皇？我怎么会知道……你们这些神仙妖怪真是疯疯癫癫，一个二个都来问我做什么？！
64999,全服灵宠战力排名第2~10，且灵宠战力达到80000
65062,【使用】可获得3阶精炼石*10
65066,5阶太乙金仙
65079,你？
65103,醉玲珑·腿
65151,百里赤炎：哎……真是无趣。
65158,【专属宠技】踏脚对自身圆形范围内的敌人造成基础攻击{0}%伤害并击倒3秒
65165,放心，这里有我和师兄，大侠先去忙别的事吧。
65214,斩妖（三）
65224,活跃度奖励
65253,冰属性子弹，中概率50%冰冻
65255,头盔天
65258,相柳：不过和玄宗达成协议的可是天玑，我只是共工的手下，却不会对天玑的其他人言听计从。
65261,守护赤炎怪B8
65277,蜥蜴_1
65282,邪鬼·腰
65326,善后（四）
65371,三岁就开车丶
65388,妖御·11级
65411,唐长老
65471,毁灭
65486,6阶太乙真仙
65491,【称号】绝世高手
65516,怎么一副惊魂未定的样子……你见鬼了？
65529,超级经验药剂
65549,第{0}名
65563,魔屠·腕
65576,天宝箱
65590,毛
65599,月华3
65632,"[浇水阶段]\n时间5分钟，[6b8e00]点击道具[-]浇水[6b8e00]获得奖励[-],并能增加[6b8e00]桃树经验[-]!桃树等级影响活动最终奖励！\n\n[顽猴来袭]\n 时间5分钟，[6b8e00]限时击破[-]100个偷桃顽猴可刷出最终BOSS!\n\n[首领阶段]\nBOSS阶段20分钟，[6b8e00]击破BOSS[-]获得大量奖励!对BOSS造成伤害才能获得奖励\n\n[活动攻略]\n1.同仙盟参与[6b8e00]玩家越多[-]获得奖励越高!\n2.参与[6b8e00]仙盟活动[-]可获得浇水道具!\n3.[6b8e00]聚拢顽猴[-]可快速击破!\n4.桃树等级带来更高奖励的顽猴和顽猴首领!"
65633,"[浇水阶段]\n时间5分钟，[6b8e00]点击道具[-]浇水[6b8e00]获得奖励[-],并能增加[6b8e00]桃树经验[-]!桃树等级影响活动最终奖励！\n\n[顽猴来袭]\n 时间5分钟，[6b8e00]限时击破[-]100个偷桃顽猴可刷出最终BOSS!\n\n[首领阶段]\nBOSS阶段20分钟，[6b8e00]击破BOSS[-]获得大量奖励!对BOSS造成伤害才能获得奖励\n\n[活动攻略]\n1.同仙盟参与[6b8e00]玩家越多[-]获得奖励越高!\n2.参与[6b8e00]仙盟活动[-]可获得浇水道具!\n3.[6b8e00]聚拢顽猴[-]可快速击破!\n4.桃树等级带来更高奖励的顽猴和顽猴首领!"
65646,噬魂
65648,云裳副统领
65684,推荐战斗力:{0}
65695,青冥·腿
65767,交给者霄，他自有办法。
65786,9阶骁骑
65791,获得幻雨灵猫头像
65792,月华_6
65826,模型69
65827,轻身
65838,购买黄金月卡
65872,碎海沉星·箭
65996,靖羽连击2
66007,翅膀提升消耗金币
66023,收集一些干燥的柴火
66031,天穹破·铠
66064,首充礼包获得
66086,妖愈·15级
66093,慷慨解囊
66158,欢城中有很多白骨，看起来很恐怖，还请前往清理下！
66172,天富
66183,我：  诶？这东西在跟着我走呢。
66244,柳踏歌
66294,哈哈哈哈，你有这生气的功夫，不如去帮我清理一下那边的船员，死了也不安稳。哼！
66299,使用后获得红色坐骑碎片
66309,武器玄1
66326,凝竹
66345,多谢少侠，我好多了，再歇息一会儿就会离去。
66349,【头像】金蟾
66354,"【宠物】使用后获得宠物【[007ae8]霹雳球[-]】,[00b404]出售[-]可获得【[007ae8]灵宠精魄[-]】"
66391,就是它了！
66401,破旧的头盔
66415,高山流水·琴
66424,增加主人100点外防
66433,这些妖物真的快要压制不住了。
66440,"【13阶】[007ae8]蓝品[-]护甲,穿戴等级[007ae8]122[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*600[-]】；消耗5个【碎星·铠】可在熔炉合成1个13阶【紫品】护甲"
66441,剑雨逍遥
66454,保
66499,造型专用NPC50
66530,[33bb43]战场技巧[-]
66545,PK保护
66550,"空城（134,149）,有概率获得金币,绑元,成长材料,稀有宠物中的一种"
66586,水货闻柳
66589,【8阶女娲石】【[00b404]玄天熔炉[-]】中合成【[f02c2c]80-89级红品兵器[-]】的必须品，阵营地宫掉落
66597,我闲来无事就喜欢听道长传道。
66601,<修行者>
66604,品质附加
66606,你方才去取材的时候，我仔细探查了一下那些中毒的动物，发现它们并非中了瘴气之毒，而是妖物身上的毒。
66625,接下来你去把这附近能采到的草药都采来给我。
66639,妙用
66709,49宠物本小怪经验
66720,战斗力：
66760,蛇毒（二）
66761,辛苦你了，不过……你身后是什么？
66852,"【免暴宝石】可镶嵌到【护腰】宝石孔,增加角色【2160】点暴击减免值"
66853,造型专用NPC190
66855,3元礼包
66866,采断魂草
66873,账号已被冻结
66886,妖都中出现了好多蛮猪，真是有反我们仙界的和谐清净，还请前往清理下！
66892,魂阵技：可激活摄魂夺魄阵魂技
66900,找到晨昭，去唤醒她，然后……一起去阻止少游！
66912,"[fff600]幽冥[-]【11阶】[ec8f0b]橙品[-]护甲,穿戴等级[007ae8]113[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*2000[-]】；消耗3个【苍穹煞·铠】，1个【11阶天工谱】和8个【11阶天玄晶】可在熔炉合成1个11阶【红品】护甲"
66937,去向前线士兵了解下前线武器装备的情况！
66953,被夺的竹篓
67012,驱逐小妖npc
67027,"[fff600]幽冥[-]【10阶】[f02c2c]红品[-]护腕,穿戴等级[007ae8]104[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*4000[-]】"
67035,紫色
67058,79级玩家7
67074,逆苍穹·冠
67084,五行煞·戒
67092,宠物攻击提升，防御降低
67109,北冥中出现了好多游荡的孤魂，严重危害了附近村民，还请前往清理下！
67128,木木
67148,嘘……噤声，不要暴露了本座的行踪。
67159,登陆2天可挑战
67165,飘雪穿云·铠
67188,少侠，刚才真是谢谢你了。那个怪人是怎么回事，一直在注视着我。
67196,您查看的玩家不存在
67200,前三仙盟城战胜利
67220,╰ァ黑Se礼服
67222,倾城舞·匣
67260,夕花·铠
67266,风畔
67271,完美找回可获100%资源，普通找回为50%。
67273,寒泉·铠
67303,【称号】使用后可获得称号【降妖天师】
67350,风穿云.伤2
67361,汇合
67370,命中:
67395,击败·灰狼
67399,摇钱树功能
67401,"[fff600]云裳[-]【9阶】[ec8f0b]橙品[-]武器,穿戴等级[007ae8]90[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*1600[-]】；消耗3个【葬花魂·琴】，3个【9阶天工谱】和5个【9阶女娲石】可在熔炉合成1个9阶【红品】武器"
67418,帮助连翘
67424,稚晴
67444,22阶橙色装备
67499,云游郎中天1
67542,本年
67549,野外BOSS收益购买次数+2
67573,宝藏（五）
67585,9阶都尉
67600,水元素抗性
67635,毒刃
67639,诛仙剑
67659,饿狼（七）
67676,富爸爸的幺女
67689,青山不改、绿水长流，诸位再会！
67691,共工_4
67782,太极旗旗兔
67833,与监工进行交谈
67863,4阶装备测试包
67871,霓裳羽衣·链
67872,冰属性子弹，中概率5%冰冻
67880,好了，我们去跟仙翁爷爷道个别吧~
67897,1元特惠礼包
67914,【魂技】在血量低于40%的时候，触发免疫控制持续4秒
67918,捐献确认
67959,不言
67974,宛儿
67983,【称号】使用后可获得称号【200级天将】
67991,【[007ae8]阵营战[-]】胜利奖励
68051,造型专用NPC43
68053,"连接超时,请稍后尝试重新登录。"
68105,【专属宠技】对扇形范围目标造成基础攻击{0}%伤害，并削弱敌人防御10%持续6秒
68110,必定获得1~3个【九天龙皇】碎片，并有一定概率额外获得“可交易”的【东海人鱼】碎片
68119,少侠，你可否帮我个忙？
68136,请选择副宠物!
68144,扇形高伤害，连斩后重斩，必定暴击
68154,对目标造成350%伤害，并75%概率对目标造成10%破兵效果
68157,莲华舞·铠
68168,少游_隐藏
68184,小怪普攻带BUFF
68200,【[007ae8]阵营战[-]】破敌成就奖励
68253,去查探一下那边的血迹吧。
68267,除了你自身的技能之外，这些技能还可以配备一些符文，不同的符文具有的效果也各不相同。
68303,你看到那些渔夫了吗？他们便是当时坐着船来的，这里出事之后，他们便被魔化了，你去结束他们的痛苦吧。
68321,翠梅
68351,神眠地·先启
68373,暴击提高5%，持续30分钟
68404,造型专用NPC183
68405,没有窖藏的女儿红你也好来看我？
68408,守护赤炎怪A13
68454,救助（八）
68462,你看到我新酿的花蜜了吗，可香了~
68474,邪魔煞·扇
68478,旱魃_测试
68479,野外Boss奖励
68493,"[fff600]云裳[-]【10阶】[f02c2c]红品[-]饰品,穿戴等级[007ae8]109[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*4000[-]】"
68548,前去找熟悉的身影攀谈
68552,获得1件11阶紫装
68555,你可否能帮我们引荐引荐？这些东西里可是有我好不容易搞到的九头蛇相柳的血，服下之后功力能精进不少。事成之后分你一些，如何？
68609,井底之蛙
68610,"[fff600]剑宗[-]【9阶】[f02c2c]红品[-]头冠,穿戴等级[007ae8]93[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*3500[-]】"
68621,秋寒
68649,获得珍兽苑天兵称号
68653,"[fff600]剑宗[-]【13阶】[ec8f0b]橙品[-]腰带,穿戴等级[007ae8]120[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*2400[-]】；消耗3个【逆苍穹·腰】，1个【13阶天工谱】可在熔炉合成1个13阶【红品】腰带"
68662,低调
68686,橙·项链
68696,周
68702,松鼠旗旗
68703,"[fff600]剑宗[-]【10阶】[f02c2c]红品[-]副手,穿戴等级[007ae8]101[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*4000[-]】"
68729,灵宠秘境收益购买次数+4
68738,破格值
68823,【太极旗旗兔】碎片
68837,消灭[ec8f0b]{0}[-]个妖魔！
68851,凡人，我们又见面了。
68860,其实在下有个不情之请，不知东皇失踪之前是否将某个物件遗落在盐沼，阁下可有听闻？
68868,原来这么和谐，只是月华城主的法术。
68887,参与[6b8e00]{0}/{1}[-]次坐骑秘境
68909,用着百宝葫芦，可以炼制重生之药。
68918,这一路磕磕绊绊，也不算太过顺畅，为了保险起见，你还是先将等级提升至81级吧。
68985,110级等级礼包获得
69020,实践（五）
69030,追风
69075,收集12只坐骑
69084,路
69148,使用后攻击提升50%
69162,13阶地玄晶
69186,林小花
69209,刘
69222,获得血色行者称号
69370,絮果兰因
69383,橙色
69396,经验秘境20~29_2
69409,40级玩家4
69464,10分钟内血量上限加百万
69472,领取仙盟资金
69481,7阶太乙上仙
69532,【头像】石巨人
69539,玄宗传送
69598,冰天雪地载体
69601,【头像】使用后可获得【石巨人】头像
69603,造型专用NPC36
69648,PK模式不可转换！
69656,【卷轴】1阶内攻[废弃]
69660,合成道具删除材料
69696,试炼BOSS已经来袭！
69727,是否进入？
69761,造型专用怪93
69846,购买成功
69868,一江
69880,10阶【剑宗】装备箱
69925,你既然冷，还不多穿点衣服……
69956,造型专用NPC176
69958,小雨
69985,昆仑变·起点
69989,13阶 八荒六合
70012,副本掉落获得
70021,获得御兽真人称号
70022,你把这些桃花酿带上吧，他应该挺喜欢。
70059,【称号】芦苇荡神将
70063,迷惑的花妖_困难
70066,勿忘我
70067,仙盟招募失败，今日无剩余招募次数
70068,设置
70076,援手（五）
70082,破格值提升5%
70106,[2a2424]打开熔炉[-]
70125,摇光·鞘
70131,神器诛仙剑
70152,引渡人真的是这么说的？奇怪了……罢了，你先去听听者霄的意见吧。
70161,花蜜
70167,【称号】190级神将
70205,我可是很牛逼的
70215,修练场
70218,九色仙鹿的珍宝
70237,仙盟活跃度
70262,出战时，当主人攻击时，有10%概率对目标造成冰冻效果2秒
70304,万剑归宗2
70340,少侠看起来厉害了许多，路上还是要注意安全啊!
70393,孰对灬孰错
70400,去处理一下那边的瘟疫传播者吧。
70405,土地婆
70410,我想它们准备将封印解除，看来只能让你跑一趟了，去清理掉那些鬼祟的妖物。
70420,【称号】天涯海角
70433,出战中…
70437,误事
70486,冷月·琴
70500,阵营声望:{0}
70507,（沉默了一会儿）“魔道殊途，就此别过”……
70556,天璇·腰
70584,羊驼圣兽碎片
70600,怎么去了这么久？
70606,主翼[6b8e00]{0}/{1}[-]阶
70624,天地一色宝藏
70628,竞技场1400
70642,任务：完成比那些废物强多了给这个，开早了
70668,上限伤害
70675,说什么？
70707,"十里桃林（59,103）,有概率获得金币，绑元，成长材料，稀有宠物蛋中的一种"
70719,妖愈·3级
70720,Lv.{0}套装
70799,云裳大师兄噩梦
70816,……
70838,登录平台验证成功
70900,获得1件11阶橙装
70902,BOSS描述，预留10
70943,红包
70974,【礼包】圣水提交礼包
70994,玄宗弟子：者宵师兄……
71091,一捧尘土
71134,佳人
71148,开阳·链
71155,造型专用NPC29
71173,寒冰洞府神将
71247,12阶 碎海沉星
71313,造型专用怪86
71319,出大事啦，昆仑天劫要来了！
71364,迟
71398,大叔
71422,星期二
71447,3阶闪避
71495,先去收集一些桃花瓣来吧，其他的容我稍后解释。
71499,挑战八极图五
71508,造型专用NPC169
71513,前往寻找前线士兵了解情况！
71541,雷
71619,【骑技】增加闪避值
71649,1阶准将
71664,青苍子
71696,8阶大将军
71716,迷惑的花仙_噩梦
71739,开技能4符文2
71749,试炼首领的开始还剩{0}秒，快前去帮助围攻！
71765,个人杀戮
71794,天下皆知美之为美，斯恶已。\n皆知善之为善，斯不善已。
71805,恩？贴好了吗？
71852,降低恶意值10点
71859,流星
71868,3折分翼碎羽券
71870,"【宠物碎片】可以在【[00b404]玄天熔炉[-]】中消耗【[00b404]50[-]】个碎片合成一个【[007ae8]雪域熊[-]】宠物,[00b404]出售[-]可获得【[007ae8]灵宠精魄[-]】"
71895,你有没有觉得危机四伏？
71900,奶娘说，我长大了会变成小仙女，什么时候可以长大啊？
71916,请先保存修炼属性或清除修炼属性再锁定！
71919,提取月石精魄
71921,出战时，当主人攻击时，有3%概率提高主人10%攻击
71930,喜欢飞舞在花丛间的精灵，喜欢采摘蜂蜜，飞过时会带着阵阵花香。
71963,前路危险
72003,6阶 霓裳羽衣
72017,询问展展
72036,79宠物本小怪经验
72066,使用后攻击和防御提升100%
72072,善后（七）
72100,与魔同行
72114,送鲜花
72115,你去问问应龙，我们究竟什么时候动手？我看这风沙不太对劲，恐怕它们要先发制人了。
72128,"【3阶】[bd29ee]紫品[-]腰带,穿戴等级[007ae8]35[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*200[-]】"
72131,治疗花妖
72132,已获得所有段位奖励
72164,雪狼王
72188,赵
72193,{0}资源不足
72249,第5职业预留
72261,"乾坤八极图部件之一，伏羲上神依据《河图》,《洛书》炼制，兑为泽，润泽八方！"
72265,那阁下的意思是？
72282,月岛困难难度有几率掉落
72294,挑战失败
72309,18阶紫色装备
72318,"[fff600]靖羽[-]【12阶】[f02c2c]红品[-]护甲,穿戴等级[007ae8]117[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*5000[-]】"
72326,5级宝石测试包
72343,1级格挡宝石
72354,即使是神，也无法阻挡我！
72372,（不耐）哪来的毛头小娃，打扰到了本尊！
72398,位面空城妖兽
72408,离火破·冠
72442,{0}级时才能在世界频道发送消息
72443,商品购买失败，背包剩余格子不足
72447,格挡时，有80%概率提高主人3%攻击，持续10秒
72453,꧁青翎꧂
72456,天穹破·腰
72461,"提前离开战场,无法获得结算奖励,确定退出吗？"
72477,去告诉青丘的小妖们，以后我……啊不，是朕就是他们的新主人了！
72492,妖都中出现了好多巨红沙蛇，路人都没办法往前走，还请前往清理下！
72493,10阶混元真仙
72539,需要累计充值达 :
72575,阵营护法
72582,【[007ae8]荒野降魔[-]】有几率掉落
72586,【头像】使用后可获得【刑天】头像
72627,"【105级野外BOSS】中参与击败神界天马获得,打开必定获得10阶装备箱，可能获得11阶天工谱"
72638,我与师兄先去欢城，看这梵音谷尚且如此景象，不知欢城会是何种样貌。实在让人忧心。
72672,羽化已达上限，当角色等级提升至{0}级时，才能继续羽化提升仙翼。
72690,在此之前，我珍兽苑的信物被个小虫误吞了，你去找找。
72734,白狐少主
72737,它们不是狐妖？这不对啊。
72743,水龙出击
72757,"对目标造成400%伤害,100%概率造成高级流血效果，持续10秒"
72771,交易行上架数量+2
72780,【称号】使用后可获得限时称号【添砖加瓦粉刷匠】
72822,网络协议版本号不同，请升级客户端
72834,灵愈·13级
72852,仙盟战力排名第3，且战力达到200万
72865,造型专用怪79
72868,【头像】水妖
72892,微风徐
72924,缚足
72946,交代
72954,五行煞·腿
72957,已达总次数上限
72962,5阶天工谱
73010,获得任务奖励：
73040,8阶蓝色装备
73172,震雷破·冠
73173,咕噜咕噜轰！炸开花了，哈哈哈~
73179,齿戎的部下_1
73198,妖击·3级
73252,【礼包】超值精炼石礼包
73267,改名成功
73277,秋嬛
73332,收集4阶套装(二）
73363,碎星·箭
73414,晨昭
73437,临时好友
73504,戏时
73519,魔魔12级
73583,【紫星芒】祈福礼包
73590,飘雪穿云·腰
73601,"[fff600]靖羽[-]【10阶】[ec8f0b]橙品[-]腰带,穿戴等级[007ae8]105[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*1800[-]】；消耗3个【乾坤破·腰】，1个【10阶天工谱】和6个【10阶天玄晶】可在熔炉合成1个10阶【红品】腰带"
73640,神罗天征·坠
73641,拥有翅膀至少要有2级
73662,收集分翼（一）
73668,怨灵（五）
73684,紫尾蝶
73685,夕花·腰
73698,寒泉·腰
73704,俘获游魂
73738,【玄天舞狮】碎片
73762,北语
73821,多……多谢你。那位上仙看起来当真十分温柔呢，我会好好修行的。
73824,"【5阶】[007ae8]蓝品[-]护腕,穿戴等级[007ae8]54[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*200[-]】；消耗5个【天权·腕】可在熔炉合成1个5阶【紫品】护腕"
73871,灵御·7级
73897,魂器冰冻
73900,神器挑战场
73923,技能2第2
73962,[e4007f]天[-]·
73984,"[fff600]云裳[-]【7阶】[f02c2c]红品[-]项链,穿戴等级[007ae8]77[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*2500[-]】"
74097,"【100级野外BOSS】中击败九天玄女获得,打开必定获得10阶橙装，可能获得10阶天工谱"
74152,仙盟押镖失败奖励
74158,这里苍茫一片，实在毫无头绪。
74163,妖魔先锋
74191,"【7阶】[bd29ee]紫品[-]饰品,穿戴等级[007ae8]79[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*600[-]】；消耗4个【醉月·饰】和2个【7阶装备谱】可在熔炉合成1个7阶【橙品】饰品"
74195,镶嵌神器技能失败，技能格子数已达上限
74236,增加主人150点内防
74312,140级等级礼包获得
74335,张龙打算离开这里，让我来问问你，是否要结伴而行。
74417,不能攻击自己的召唤怪
74453,从瘟疫传播者身上取些牙齿
74454,闪避时，有55%概率提高主人3%防御，持续10秒
74485,镇妖塔29
74513,击杀首领BOSS
74539,这地方有些奇怪，虽说表面风平浪静，气泽却很不对劲，你去帮我取些青苔来，我看一看。
74552,你去问问他，是否有办法从山神口中探听到些许有用的信息。
74582,莲华舞·腰
74586,你实在太厉害了！
74664,武器天1
74665,增加主人300点外功
74679,混沌战场2
74709,"[fff600]幽冥[-]【11阶】[f02c2c]红品[-]武器,穿戴等级[007ae8]110[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*4500[-]】"
74725,茫茫碧波
74755,你的手脚不方便，还是让我来帮你清洗吧。
74777,这个山谷到底发生了什么事，为什么动物们都如此暴躁呢？
74799,120级玩家14
74800,石巨人守护技能
74815,守护击杀奖励
74821,安亦っ
74861,"该邮件中存在附件,请取出附件之后再进行删除"
74883,连翘_隐藏
74900,迷狼主动技
74969,140级困难副本掉落
75011,商城获得
75013,宠物精华每日特惠包
75048,道别（五）
75077,10阶地仙
75085,【称号】使用后可获得称号【一代天骄】
75087,鬼影煞·链
75141,晨昭啊~好久没有看到她了，你去问问那只八卦的猿猴精吧~
75167,领袖每日奖励
75176,空城栈道普通难度有几率掉落
75202,增加主人400点格挡
75224,商城购买
75260,1阶真人
75265,你来了？
75266,剑宗师姐
75300,收集10枚分翼
75332,阵营精英角色不能删除
75390,阵营贡献1
75424,土蜘蛛
75425,小小醉易
75431,扫荡一次
75434,百里赤炎：嘿，那么多废话做什么，要战便战，无需多言。
75457,开3号技能
75463,【称号】170级天将
75475,阴阳夺魄·戒
75497,据说在上古时期便已经存在，体型巨大却极擅长隐藏自己。
75501,"帮助其他玩家完成日常或副本获得的代币,可以在侠义商店购买道具。绑定货币。"
75518,裴寻真
75607,相柳_8
75608,哎哟哟………
75662,摇钱树次数+8
75687,你回来了，情况如何？
75690,装备材料
75720,"[fff600]幽冥[-]【13阶】[ec8f0b]橙品[-]武器,穿戴等级[007ae8]120[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*2400[-]】；消耗3个【神鬼煞·扇】，3个【13阶天工谱】和12个【13阶女娲石】可在熔炉合成1个13阶【红品】武器"
75752,攻击提升
75758,沧桑月婵
75807,玲
75819,前面还有很多妖魔要对付~
75843,花影画妖主动技
75846,冤死的渔夫
75854,获得靖羽第一头像
75862,头好沉……我是怎么了？？
75866,模型98
75885,12阶装备谱
75898,喂养宠物
75900,劳烦少侠了。去取些篓草来吧。
75902,惊雷·鞘
75954,现在是试玩时间，试玩没有消耗，也不会有收获！
75975,雄鹿茸
75985,竞技场商店
75991,清理（五）
76012,者宵：盐沼？
76058,雁易
76107,【卷轴】2阶格挡
76111,佐伊
76135,跑腿（九）
76166,重甲战狮
76168,60%获得10阶蓝装，25%获得10阶紫装，10%获得10阶装备谱，5%获得10阶橙装，并有一定概率额外获得10阶红品材料
76171,7级闪避宝石
76210,天宝藏
76246,招募信息发布成功！
76256,雪碧
76291,<红方占领>
76388,"【灵山神羊碎片】坐骑【[bd29ee]灵山神羊[-]】激活和成长的必须品,可以在【[00b404]坐骑[-]】中消耗【[00b404]75[-]】个解锁该坐骑"
76397,藏宝图使用次数+12
76428,言白素情
76434,那现在怎么会变成这样？
76447,14层小怪
76503,共工东皇钟是我主上东皇之物，我不知道它是怎么落到你手中来的，不过现在是时候将它归还。
76528,[玄]粮草
76576,还在这里等？BOSS只在1线刷呀！
76610,他太嫩啦，等他升到{0}级再考虑揍他吧！
76611,仙翼初级礼包
76699,"你被 [33bb43]{0}[-] 挑战并被打败,发起者排名高于你,排名变为 [33bb43]{1}[-]"
76704,我暂且帮你拖住他，你快逃吧！
76712,七绝阴司·戒
76722,井飒露
76732,已经拥有队伍不能再次申请进入其他队伍
76845,89级玩家3
76846,背包中已没有藏宝图
76927,你回来了……太好了……他们拦在外面，我不能出去觅食，你能帮我弄些吃的来吗？
76938,苑素凝
76986,9阶【云裳】装备箱
77036,7阶上仙
77044,未登录
77057,6元礼包(周日)
77106,10阶蓝装箱
77107,外功防御提升2%
77145,"南北战场开始了,是否进入战场?"
77156,让开让开，雷薄球闪亮登场！
77163,您所在的仙盟在阵营仙主角逐上获得最终胜利！您作为仙盟的核心成员，获得的奖励已在邮件附件中发送。
77176,一级装备特效
77180,仙翼是可以通过羽化不仅可以改变外形，还可以提高属性，少侠不妨试试？
77185,"[fff600]幽冥[-]【6阶】[ec8f0b]橙品[-]副手,穿戴等级[007ae8]61[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*1000[-]】；消耗3个【鬼影煞·坠】，3个【6阶天工谱】和2个【6阶女娲石】可在熔炉合成1个6阶【红品】副手"
77190,交易行上架数量+14
77204,黄泉路，黄泉路，这里有水，便有引渡人。据说灵魂都是乘船到达幽冥地府，你去找找引渡人，看他是否能渡你一段。
77207,仙盟成员【{0}】下线了
77255,君墨
77263,"[fff600]剑宗[-]【7阶】[ec8f0b]橙品[-]护甲,穿戴等级[007ae8]72[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*1200[-]】；消耗3个【山河动·铠】，1个【7阶天工谱】可在熔炉合成1个7阶【红品】护甲"
77277,使用物品
77282,我的眼睛因预言天劫而伤，普通的药没有作用。
77295,6阶 巽风破
77308,落沙
77324,"【暴击宝石】可镶嵌到【护腕】宝石孔,增加角色【4860】点暴击值"
77368,是你？
77372,"【4阶】[007ae8]蓝品[-]裤子,穿戴等级[007ae8]46[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*150[-]】"
77392,捐献
77402,VIP等级不足
77420,我也不用担心冰莲花被污染了~嘿嘿嘿。
77434,小家伙，我走了，你先升到106级后再去北冥，这样安全点。
77440,"[fff600]云裳[-]【10阶】[f02c2c]红品[-]腰带,穿戴等级[007ae8]105[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*4000[-]】"
77444,仙盟Boss奖励
77448,离愁渐远，迢迢不断。
77467,脾氣壞壞
77480,胜利礼包
77648,全抗性增强
77665,【头像】仙山白泽
77680,获得黄金王者称号
77681,8阶伍长
77688,{0}级以上
77719,获得1件12阶蓝装
77735,葬花冷月·腕
77747,金蟾守护技能
77753,【宠物经验书】使用可增加100点宠物经验
77778,我要绑元
77812,阿里九游
77825,"[fff600]云裳[-]【6阶】[ec8f0b]橙品[-]裤子,穿戴等级[007ae8]66[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*1000[-]】；消耗3个【怜月舞·腿】，1个【6阶天工谱】和2个【6阶天玄晶】可在熔炉合成1个6阶【红品】裤子"
77888,仙翼试炼（占坑7）
77891,"人间四月芳菲尽,山寺……山寺什么来着？"
77913,"【10阶】[bd29ee]紫品[-]裤子,穿戴等级[007ae8]106[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*900[-]】；消耗4个【龙影·腿】和1个【10阶装备谱】可在熔炉合成1个10阶【橙品】裤子"
77923,90级玩家14
77934,（狐族长老面露惊讶之色）鲲鹏？！你们竟然能让鲲鹏乖乖就范……
77950,魔灵10级
77961,该盟主很懒，什么都没留下！
78045,闪避时，有70%概率恢复主人3%生命
78091,造型专用NPC72
78130,4级攻击宝石*3\n4级生命宝石*3\n4级外防宝石*3\n4级内防宝石*3\n
78150,【仙山白泽】碎片礼包
78201,前线支援
78223,【魂技】自身全抗性增强1%，持续5秒
78227,活动结束
78247,天行健·链
78249,强化石每日特惠包
78269,虚空破·箭
78306,26级主线获得
78312,{0} {1}在{2}中开启了[DAA520]{3}[-]，你获得共享奖励{4}
78321,百里赤炎_1隐藏
78384,1级偷桃首领
78394,宠物副本有几率掉落
78395,"[fff600]幽冥[-]【13阶】[f02c2c]红品[-]副手,穿戴等级[007ae8]121[-]级,[00b404]出售[-]可获得【[007ae8]装备精魄*5500[-]】"
78411,4阶橙装箱
78428,7阶 山泽破
78503,头盔
78525,【礼包】100级群雄除魔礼包
78526,灵魄突袭
78527,【称号】捉虫大队长
78528,混沌战场降段位
78538,{0}级可穿戴
78541,雁阵惊寒·戒
78584,行了，可以了。
78599,【[007ae8]通天塔[-]】有几率掉落
